id,total_processing_time
52635,11.75857983
52636,19.75215753
52637,1.960598526
52638,4.194813832
52639,16.88673485
52640,4.395890697
52641,5.132623706
52642,6.021315466
52643,8.513474501
52644,17.36790169
52645,4.951908754
52646,13.4627589
52647,40.14653293
52648,15.25689118
52649,2.418688611
52650,57.23062809
52651,1.778979453
52652,20.76037777
52653,40.91373127
52654,3.290672955
52655,45.47879898
52656,2.594124692
52657,3.304973571
52658,2.412165548
52659,7.162999576
52660,57.63519352
52661,1.979105647
52662,21.1454072
52663,63.47585126
52664,2.747058107
52665,6.090869805
52666,14.53164848
52667,42.88771157
52668,4.450837754
52669,16.35154962
52670,3.730069506
52671,59.42374615
52672,20.72794986
52673,60.10825046
52674,16.22917283
52675,5.094750579
52676,18.06898833
52677,22.20341581
52678,3.743885388
52679,24.16730263
52680,4.814102545
52681,5.605983541
52682,8.001331812
52683,19.63565904
52684,56.26734755
52685,4.619887334
52686,5.329537372
52687,6.393156179
52688,69.12291923
52689,26.02520205
52690,25.58624209
52691,5.682708239
52692,84.67774681
52693,11.29831946
52694,33.98537321
52695,7.813251673
52696,34.52238892
52697,99.59527019
52698,-0.255985299
52699,2.178766143
52700,99.83118946
52701,1.435791133
52702,5.749719155
52703,8.205489753
52704,6.021315466
52705,4.951908754
52706,1.885883623
52707,0.525687185
52708,5.352098435
52709,8.426046073
52710,11.46275746
52711,-1.92252097
52712,13.92332542
52713,1.032322141
52714,3.131215683
52715,14.22014818
52716,5.168443166
52717,7.768466012
52718,8.66090512
52719,-1.68906534
52720,-2.000393206
52721,1.266452733
52722,0.161888961
52723,10.92654885
52724,0.245305638
52725,1.198647209
52726,-1.118148924
52727,2.069455516
52728,-1.419060968
52729,3.998467774
52730,9.825056689
52731,9.447595834
52732,1.339723799
52733,-0.197948728
52734,1.096202159
52735,5.296725854
52736,13.21414623
52737,2.071097774
52738,7.75224719
52739,11.48383244
52740,2.374581091
52741,4.264734599
52742,2.153065813
52743,0.608800924
52744,2.716193399
52745,6.427053148
52746,4.598453188
52747,9.676628804
52748,14.76517304
52749,7.701905285
52750,20.26441305
52751,7.115391113
52752,5.516618686
52753,8.415669936
52754,15.74532486
52755,5.265842879
52756,20.25626167
52757,5.337551022
52758,6.624180067
52759,8.283648409
52760,20.60805978
52761,5.250606532
52762,8.547185568
52763,0.383576945
52764,1.885883623
52765,4.991657575
52766,10.1046666
52767,-0.427968006
52768,8.426046073
52769,4.819716419
52770,9.452302806
52771,14.04730477
52772,-4.249261769
52773,-2.78466536
52774,-0.231868372
52775,0.721697454
52776,8.66090512
52777,11.71365455
52778,-0.428320425
52779,1.507261153
52780,5.046310005
52781,14.21157852
52782,-0.705517281
52783,1.266452733
52784,4.841890022
52785,14.33970853
52786,-2.526519618
52787,9.094693626
52788,2.503260043
52789,5.597149859
52790,1.198647209
52791,6.001290186
52792,10.39269845
52793,-1.419060968
52794,-3.357927784
52795,-1.893644996
52796,0.250677752
52797,15.30379023
52798,1.080629082
52799,3.402523101
52800,3.767276299
52801,13.62393004
52802,1.339723799
52803,3.247831298
52804,6.759406071
52805,-0.197948728
52806,6.588661304
52807,-2.021216357
52808,1.567912114
52809,11.37896709
52810,16.94757423
52811,13.21414623
52812,2.071097774
52813,11.48383244
52814,14.75173382
52815,2.153065813
52816,6.427053148
52817,18.40481324
52818,6.758956451
52819,5.329843683
52820,6.278534897
52821,7.115391113
52822,19.63327922
52823,26.47325345
52824,4.10378311
52825,6.518340914
52826,11.367968
52827,20.60805978
52828,6.706866696
52829,28.83168911
52830,0.383576945
52831,4.991657575
52832,7.546058964
52833,8.426046073
52834,11.46275746
52835,1.277281228
52836,9.452302806
52837,14.04730477
52838,14.22014818
52839,8.66090512
52840,11.71365455
52841,9.724517848
52842,14.21157852
52843,-2.000393206
52844,-2.526519618
52845,-0.373699073
52846,3.382588746
52847,5.597149859
52848,1.198647209
52849,12.32833918
52850,0.142371735
52851,-1.419060968
52852,10.37187637
52853,9.825056689
52854,1.080629082
52855,3.402523101
52856,9.447595834
52857,12.15236154
52858,6.951355142
52859,1.339723799
52860,6.759406071
52861,1.096202159
52862,-2.021216357
52863,-0.557434351
52864,1.851883828
52865,4.155350052
52866,13.04857938
52867,13.07302306
52868,17.93460358
52869,6.427053148
52870,5.444751373
52871,14.76517304
52872,5.329843683
52873,10.72874295
52874,5.910310572
52875,12.27138078
52876,25.15453798
52877,4.221034711
52878,5.516618686
52879,8.415669936
52880,20.27811386
52881,8.141420819
52882,11.367968
52883,6.624180067
52884,8.283648409
52885,8.547185568
52886,4.991657575
52887,9.593671347
52888,2.137159173
52889,11.0619747
52890,-1.92252097
52891,1.277281228
52892,4.819716419
52893,14.05557568
52894,-4.249261769
52895,-2.78466536
52896,3.131215683
52897,45.26451547
52898,-0.284037581
52899,2.066055553
52900,0.721697454
52901,2.329783102
52902,11.44187225
52903,-2.000393206
52904,41.87178537
52905,-3.991026661
52906,-0.373699073
52907,0.161888961
52908,1.012837502
52909,2.503260043
52910,0.245305638
52911,6.001290186
52912,33.13923949
52913,15.3472544
52914,43.14733921
52915,0.250677752
52916,3.998467774
52917,1.931076842
52918,6.477436634
52919,12.80965379
52920,6.951355142
52921,14.39310787
52922,37.81105696
52923,1.339723799
52924,17.57713135
52925,48.03911796
52926,1.096202159
52927,-2.021216357
52928,-0.557434351
52929,42.15424831
52930,2.374581091
52931,4.264734599
52932,19.58985654
52933,0.85938873
52934,2.716193399
52935,4.598453188
52936,5.444751373
52937,6.278534897
52938,7.701905285
52939,32.00590107
52940,8.902645868
52941,32.40396531
52942,91.18041373
52943,2.074438528
52944,90.20964303
52945,5.516618686
52946,108.7033746
52947,11.54658402
52948,38.93107021
52949,5.250606532
52950,2.136017074
52951,2.227700167
52952,7.716299781
52953,2.524600411
52954,3.203673608
52955,10.01844829
52956,3.390394042
52957,1.877456003
52958,5.714072381
52959,0.444148619
52960,1.149165959
52961,4.812097176
52962,3.377277552
52963,2.291081472
52964,3.601353982
52965,6.013927921
52966,2.096042314
52967,5.925796647
52968,14.03926646
52969,2.69884187
52970,2.790211343
52971,3.154158971
52972,3.798000114
52973,5.874580326
52974,10.81728062
52975,3.315210081
52976,6.44217964
52977,5.612599886
52978,3.601866992
52979,9.44450358
52980,4.206321007
52981,4.660457662
52982,4.405978455
52983,7.572710901
52984,13.20012252
52985,15.85388709
52986,16.13198103
52987,3.203063897
52988,6.804274276
52989,17.07077396
52990,4.181411239
52991,4.749491311
52992,11.72876451
52993,17.07890632
52994,6.034834402
52995,5.249374926
52996,7.833759761
52997,18.42717116
52998,12.20151234
52999,8.596903654
53000,21.36337873
53001,2.903899189
53002,4.710600817
53003,14.19104606
53004,4.454042552
53005,7.678764898
53006,27.35398028
53007,3.203673608
53008,0.444148619
53009,1.149165959
53010,2.895666818
53011,5.462355561
53012,9.160992078
53013,2.291081472
53014,2.792247318
53015,3.601353982
53016,11.27120319
53017,2.63133917
53018,5.044450254
53019,11.33562256
53020,14.81069356
53021,3.324887176
53022,5.874580326
53023,10.81728062
53024,2.81426849
53025,6.519895091
53026,14.45554537
53027,2.629645156
53028,3.164717756
53029,5.612599886
53030,15.53357365
53031,3.601866992
53032,5.895276958
53033,9.44450358
53034,4.013059286
53035,10.78683446
53036,3.905537646
53037,5.187611041
53038,15.85388709
53039,3.744173705
53040,7.518254843
53041,3.203063897
53042,4.271806127
53043,6.529308111
53044,4.749491311
53045,5.378461893
53046,7.418111832
53047,5.339993939
53048,6.103672534
53049,8.470818403
53050,5.23476737
53051,14.48084221
53052,3.56472823
53053,5.249374926
53054,6.420098418
53055,8.211295857
53056,15.36496727
53057,7.415017904
53058,9.612276128
53059,17.76359753
53060,9.973653665
53061,9.414761208
53062,9.296957017
53063,10.13858739
53064,12.58368503
53065,21.36337873
53066,4.710600817
53067,4.639782431
53068,14.49019018
53069,20.04772537
53070,8.738808303
53071,10.87526901
53072,20.51581218
53073,2.227700167
53074,4.582830971
53075,7.716299781
53076,2.524600411
53077,3.203673608
53078,2.076645826
53079,3.390394042
53080,5.806354321
53081,3.261723665
53082,5.714072381
53083,0.444148619
53084,2.178897931
53085,4.812097176
53086,4.740596576
53087,8.530916418
53088,2.895666818
53089,2.63133917
53090,11.356254
53091,11.33562256
53092,14.81069356
53093,2.69884187
53094,3.154158971
53095,8.415148176
53096,9.066624174
53097,3.131124674
53098,3.324887176
53099,9.687700879
53100,3.315210081
53101,6.519895091
53102,14.45554537
53103,2.629645156
53104,3.164717756
53105,11.98712102
53106,1.973436942
53107,2.991284777
53108,5.612599886
53109,3.510998301
53110,10.18585317
53111,4.660457662
53112,6.718061592
53113,12.0062878
53114,13.20012252
53115,15.85388709
53116,3.744173705
53117,7.518254843
53118,4.181411239
53119,4.271806127
53120,6.529308111
53121,10.32041454
53122,5.378461893
53123,13.03324976
53124,17.07890632
53125,17.37900662
53126,7.833759761
53127,6.145649137
53128,6.420098418
53129,15.36496727
53130,9.612276128
53131,8.852971026
53132,9.34926226
53133,12.20151234
53134,19.947309
53135,8.884338964
53136,12.58368503
53137,25.71327991
53138,4.710600817
53139,12.09977691
53140,14.19104606
53141,4.454042552
53142,4.639782431
53143,10.87526901
53144,8.866456386
53145,2.524600411
53146,2.718676534
53147,13.78435251
53148,2.076645826
53149,3.390394042
53150,1.877456003
53151,3.261723665
53152,17.98762051
53153,51.47949358
53154,12.28986634
53155,2.70168006
53156,5.462355561
53157,6.013927921
53158,2.096042314
53159,52.41198645
53160,1.388291717
53161,5.044450254
53162,19.27815257
53163,3.154158971
53164,3.131124674
53165,3.324887176
53166,3.798000114
53167,5.874580326
53168,41.74909972
53169,19.10486778
53170,6.44217964
53171,19.40317383
53172,1.268733223
53173,59.46829099
53174,46.43674097
53175,7.572710901
53176,4.278745524
53177,7.518254843
53178,59.65551927
53179,2.498860959
53180,6.804274276
53181,5.339993939
53182,4.700669355
53183,5.23476737
53184,6.034834402
53185,23.53718381
53186,24.67231031
53187,6.145649137
53188,9.612276128
53189,9.973653665
53190,95.45097987
53191,9.414761208
53192,8.596903654
53193,10.13858739
53194,12.58368503
53195,3.04718979
53196,104.6737417
53197,7.983687013
53198,120.1924755
53199,7.678764898
53200,8.205814875
53201,8.738808303
53202,9.580300345
53203,4.952671117
53204,5.947885993
53205,-0.602123851
53206,-1.117861287
53207,7.793667916
53208,-3.632306369
53209,11.40440165
53210,1.945316615
53211,-0.718417417
53212,7.794403587
53213,-0.043988528
53214,2.588904994
53215,8.083684456
53216,11.16672027
53217,7.8559907
53218,11.73108506
53219,6.817674935
53220,-0.206987547
53221,0.775786949
53222,8.443344069
53223,-0.89880567
53224,-0.458050933
53225,3.187273244
53226,11.91981898
53227,-1.856394064
53228,12.5359504
53229,0.480953254
53230,6.978610848
53231,4.062859434
53232,1.973515796
53233,0.839056694
53234,-1.279858096
53235,0.73911545
53236,3.525385424
53237,1.54694596
53238,2.092431748
53239,4.936126646
53240,11.01561004
53241,1.483249604
53242,3.06279426
53243,1.302229588
53244,2.95229369
53245,14.94474252
53246,1.959771898
53247,4.728087881
53248,15.78584475
53249,4.632639558
53250,7.198116481
53251,12.93005025
53252,5.90898892
53253,14.72558946
53254,8.276593888
53255,18.49850249
53256,6.829717693
53257,8.336818834
53258,2.839065375
53259,4.048906666
53260,17.61860284
53261,7.516022519
53262,20.25820424
53263,24.82127962
53264,7.969601715
53265,7.754430211
53266,10.66206007
53267,-1.324582539
53268,-0.291769951
53269,-2.79532112
53270,-0.214527231
53271,5.188728997
53272,6.199981921
53273,2.718698706
53274,-1.740679541
53275,-0.043988528
53276,2.588904994
53277,11.16672027
53278,-3.360420429
53279,-2.523524546
53280,-1.313247768
53281,1.500496285
53282,0.118742864
53283,-0.89880567
53284,-0.265896171
53285,8.742732548
53286,11.91981898
53287,-1.856394064
53288,8.620609624
53289,12.5359504
53290,0.480953254
53291,1.232692346
53292,6.978610848
53293,8.119983792
53294,4.542546803
53295,0.839056694
53296,4.446428307
53297,9.25414364
53298,2.71254556
53299,14.68630465
53300,1.302229588
53301,1.959771898
53302,11.69559845
53303,4.851326583
53304,14.81613336
53305,8.474109438
53306,10.7849971
53307,6.335220068
53308,7.167241339
53309,2.839065375
53310,3.082940274
53311,12.38378066
53312,4.048906666
53313,4.719654663
53314,14.64920661
53315,19.83177986
53316,8.232947095
53317,4.952671117
53318,-0.928167883
53319,-0.602123851
53320,2.339199866
53321,6.056537039
53322,-0.121437136
53323,7.754430211
53324,-1.991936669
53325,-0.291769951
53326,-3.632306369
53327,1.235472391
53328,7.545345349
53329,-0.770903802
53330,1.945316615
53331,6.199981921
53332,-0.718417417
53333,2.542088287
53334,10.96396399
53335,8.083684456
53336,-1.313247768
53337,-0.514283037
53338,0.718643844
53339,-0.654615082
53340,12.5359504
53341,8.119983792
53342,1.183256554
53343,1.007952063
53344,1.973515796
53345,4.542546803
53346,-1.279858096
53347,10.25101619
53348,4.936126646
53349,1.302229588
53350,2.95229369
53351,5.539759143
53352,11.69559845
53353,15.78584475
53354,5.587908866
53355,7.468271336
53356,22.29700057
53357,8.336818834
53358,10.7849971
53359,18.76829795
53360,22.72616395
53361,8.192802858
53362,10.82183165
53363,19.66584746
53364,2.623750617
53365,4.719654663
53366,20.25820424
53367,8.867376821
53368,11.3686192
53369,-1.191763907
53370,1.754880193
53371,7.001264779
53372,22.77618068
53373,-0.928167883
53374,-0.602123851
53375,0.06680437
53376,8.649335922
53377,-0.121437136
53378,37.79166609
53379,-0.291769951
53380,2.344509911
53381,0.273079131
53382,9.029534267
53383,-1.503977946
53384,-0.870844191
53385,38.69164688
53386,-2.523524546
53387,-1.313247768
53388,-0.514283037
53389,29.73835376
53390,0.562877518
53391,3.187273244
53392,13.72914393
53393,41.97428152
53394,-2.693065692
53395,-0.654615082
53396,46.52506611
53397,30.28176808
53398,1.183256554
53399,1.821324357
53400,4.062859434
53401,4.542546803
53402,15.75599919
53403,1.841008863
53404,15.98953574
53405,3.525385424
53406,1.54694596
53407,2.057894461
53408,11.95672174
53409,34.54647387
53410,2.092431748
53411,5.613871276
53412,64.63440823
53413,6.389815542
53414,6.840012193
53415,8.276593888
53416,30.36581679
53417,7.492107846
53418,6.335220068
53419,8.192802858
53420,10.82183165
53421,32.40951482
53422,89.77508919
53423,3.082940274
53424,4.048906666
53425,4.719654663
53426,92.38858546
53427,7.335557096
53428,36.95519802
53429,107.8128631
53430,7.140952711
53431,1.591709362
53432,13.93292863
53433,10.8739015
53434,14.08610632
53435,5.191693914
53436,14.40406549
53437,2.989926766
53438,2.617191707
53439,11.12265667
53440,11.12061711
53441,14.34885998
53442,14.68744796
53443,3.221684101
53444,7.028878787
53445,10.48171687
53446,3.39269581
53447,4.912058076
53448,7.520614145
53449,2.292026341
53450,11.7164323
53451,2.875896211
53452,4.244869372
53453,7.217309808
53454,1.251776282
53455,11.32310465
53456,15.38365248
53457,5.262598641
53458,5.71494687
53459,8.304526657
53460,13.10054064
53461,4.144678521
53462,3.930355225
53463,16.35533022
53464,1.397120577
53465,4.588325054
53466,11.07434841
53467,12.44596032
53468,12.22142729
53469,14.07114294
53470,5.022334342
53471,6.317988794
53472,17.33298621
53473,9.097570459
53474,14.10260134
53475,8.060122398
53476,9.56543369
53477,16.22689288
53478,10.70514287
53479,15.85485815
53480,18.36425205
53481,9.75073126
53482,12.5105658
53483,23.16262496
53484,7.721839369
53485,12.56175125
53486,19.44328737
53487,7.001564945
53488,9.395735504
53489,25.01019166
53490,14.65183528
53491,4.267561066
53492,6.827652362
53493,7.856233211
53494,10.48828133
53495,8.027659144
53496,10.6960957
53497,19.29919626
53498,24.0074787
53499,6.173300192
53500,20.74941467
53501,3.108359052
53502,6.527441569
53503,9.763889682
53504,4.355037254
53505,3.757944403
53506,13.93292863
53507,1.305429173
53508,-0.560717325
53509,2.026518812
53510,5.191693914
53511,2.850162526
53512,4.166688504
53513,2.989926766
53514,3.504424493
53515,11.43082256
53516,2.617191707
53517,14.19153162
53518,1.51338537
53519,11.12061711
53520,-0.332132317
53521,5.413416877
53522,3.221684101
53523,9.285010466
53524,10.29629207
53525,2.292026341
53526,2.875896211
53527,0.226561594
53528,11.32310465
53529,15.38365248
53530,10.25479712
53531,4.728834358
53532,3.323726743
53533,12.96533168
53534,16.16432665
53535,3.075272437
53536,3.930355225
53537,16.35533022
53538,1.397120577
53539,3.952681892
53540,7.086996576
53541,4.999230911
53542,8.948217235
53543,2.406628185
53544,4.943761706
53545,18.16132158
53546,6.115324287
53547,9.56543369
53548,8.272804259
53549,18.36425205
53550,7.721839369
53551,9.395735504
53552,3.468215377
53553,12.01533573
53554,3.761310218
53555,4.968645984
53556,6.827652362
53557,8.027659144
53558,19.29919626
53559,24.0074787
53560,26.24975564
53561,9.763889682
53562,11.20957557
53563,6.705880538
53564,10.88009172
53565,13.93292863
53566,10.8739015
53567,14.08610632
53568,0.464810984
53569,5.191693914
53570,2.850162526
53571,4.166688504
53572,6.67457706
53573,7.13506495
53574,6.902824024
53575,11.12265667
53576,1.51338537
53577,2.369193195
53578,-0.332132317
53579,14.68744796
53580,3.633564543
53581,10.48171687
53582,3.39269581
53583,11.97110222
53584,2.020312642
53585,5.954890939
53586,4.215061669
53587,5.458286963
53588,16.16432665
53589,8.233816257
53590,16.86128403
53591,4.588325054
53592,5.858224122
53593,8.320684608
53594,12.44596032
53595,6.376591439
53596,8.948217235
53597,4.201856368
53598,5.022334342
53599,3.975408424
53600,9.097570459
53601,14.10260134
53602,2.406628185
53603,8.060122398
53604,18.16132158
53605,7.242260394
53606,16.22689288
53607,10.70514287
53608,7.777561796
53609,8.594363999
53610,9.765528279
53611,25.01019166
53612,2.876295768
53613,3.468215377
53614,5.66360226
53615,12.01533573
53616,4.267561066
53617,7.273198177
53618,14.1444779
53619,7.856233211
53620,7.190492256
53621,20.74941467
53622,2.69616499
53623,3.108359052
53624,2.823477231
53625,6.705880538
53626,15.16736939
53627,39.28329684
53628,2.161326363
53629,6.526508233
53630,0.464810984
53631,2.850162526
53632,3.262267223
53633,4.166688504
53634,2.989926766
53635,4.518011084
53636,7.13506495
53637,1.795514892
53638,2.617191707
53639,15.56003573
53640,40.15449038
53641,6.727602385
53642,41.12469898
53643,-0.332132317
53644,7.028878787
53645,11.68766927
53646,27.96034116
53647,3.906969281
53648,13.29939802
53649,2.292026341
53650,4.446063625
53651,42.31688196
53652,2.020312642
53653,2.875896211
53654,4.244869372
53655,7.217309808
53656,2.801599973
53657,47.75928043
53658,4.728834358
53659,5.71494687
53660,5.458286963
53661,8.37536268
53662,3.930355225
53663,5.280352104
53664,18.86275729
53665,1.397120577
53666,19.55226061
53667,52.66345075
53668,4.588325054
53669,4.999230911
53670,15.17469148
53671,5.022334342
53672,6.317988794
53673,9.217110519
53674,52.53921102
53675,57.20843173
53676,24.64054631
53677,6.934309813
53678,26.89307621
53679,70.66823796
53680,7.777561796
53681,9.75073126
53682,7.001564945
53683,34.15771385
53684,2.876295768
53685,3.761310218
53686,7.273198177
53687,30.97574282
53688,6.827652362
53689,7.856233211
53690,10.48828133
53691,6.962689859
53692,10.6960957
53693,108.1793684
53694,4.668901139
53695,7.048078059
53696,7.493399864
53697,2.445850253
53698,6.692229865
53699,2.313310878
53700,2.901793445
53701,1.21125622
53702,3.230889263
53703,1.813004894
53704,1.957694969
53705,2.661074678
53706,3.374472798
53707,5.691338192
53708,3.15750921
53709,4.198403259
53710,2.474858307
53711,4.140533996
53712,6.821283757
53713,13.22636346
53714,6.141450221
53715,8.092058012
53716,2.983298729
53717,12.33017679
53718,3.453494789
53719,7.194531444
53720,2.704555224
53721,5.461539961
53722,6.941046242
53723,3.508960583
53724,4.194884624
53725,6.484275939
53726,8.36995234
53727,8.961432214
53728,3.754934908
53729,5.321892034
53730,7.938779279
53731,5.297697988
53732,7.95097367
53733,2.746161395
53734,12.04645801
53735,15.02367557
53736,5.793157421
53737,7.401167376
53738,6.881912487
53739,9.009468691
53740,9.685980485
53741,4.940073854
53742,8.534473089
53743,14.33149107
53744,12.42805088
53745,5.129017589
53746,3.826907716
53747,4.597799069
53748,6.729949203
53749,10.73401064
53750,12.07020067
53751,6.603214597
53752,7.459393387
53753,10.12396572
53754,6.948812528
53755,-2.419286486
53756,-0.524088074
53757,6.145287231
53758,1.546730282
53759,2.539213413
53760,6.145480756
53761,2.793860713
53762,6.507035939
53763,4.365901275
53764,5.311532619
53765,7.860631237
53766,16.1787929
53767,1.705416125
53768,5.619273479
53769,3.257907735
53770,5.578159469
53771,7.048078059
53772,3.000201811
53773,11.60042024
53774,3.982462272
53775,1.969369907
53776,4.769627863
53777,5.691338192
53778,7.206878239
53779,7.668238093
53780,6.842764584
53781,11.81261447
53782,3.06325151
53783,6.821283757
53784,1.393432461
53785,2.151456783
53786,10.37926592
53787,2.808267566
53788,6.117947686
53789,3.652060053
53790,5.960427651
53791,2.983298729
53792,3.537336666
53793,4.56973292
53794,10.39425928
53795,2.865325843
53796,3.453494789
53797,4.522279479
53798,5.461539961
53799,6.941046242
53800,6.484275939
53801,5.321892034
53802,13.40888554
53803,11.5684709
53804,7.568245829
53805,3.630885407
53806,3.696620849
53807,5.935539834
53808,12.22066804
53809,14.33149107
53810,13.01540961
53811,2.546699751
53812,2.686515214
53813,3.106032764
53814,4.069116208
53815,6.729949203
53816,10.73401064
53817,6.053827016
53818,7.459393387
53819,18.2522409
53820,6.735363992
53821,15.85984799
53822,18.78971717
53823,-2.419286486
53824,-0.524088074
53825,1.546730282
53826,9.213755581
53827,2.539213413
53828,3.813621104
53829,6.145480756
53830,1.850195565
53831,4.668901139
53832,6.692229865
53833,2.901793445
53834,11.90733875
53835,1.813004894
53836,2.561927779
53837,4.769627863
53838,7.206878239
53839,2.603247017
53840,4.198403259
53841,4.140533996
53842,3.409589799
53843,2.068066733
53844,2.212532552
53845,2.808267566
53846,6.141450221
53847,3.652060053
53848,1.835666636
53849,3.843101922
53850,2.704555224
53851,5.461539961
53852,6.484275939
53853,8.36995234
53854,8.961432214
53855,4.308472063
53856,5.321892034
53857,4.24788958
53858,11.5684709
53859,13.75362992
53860,3.503460679
53861,4.734119616
53862,12.04645801
53863,15.02367557
53864,3.072080667
53865,7.599575425
53866,3.696620849
53867,3.942505112
53868,8.534473089
53869,12.22066804
53870,8.568673841
53871,3.509614973
53872,4.266440454
53873,8.295317622
53874,3.106032764
53875,6.729949203
53876,6.053827016
53877,9.919039451
53878,6.151845402
53879,18.78971717
53880,-2.847460819
53881,-1.097366112
53882,3.813621104
53883,3.616123832
53884,4.365901275
53885,7.860631237
53886,4.668901139
53887,29.87943474
53888,2.541123275
53889,3.257907735
53890,5.578159469
53891,1.21125622
53892,1.969369907
53893,6.095875894
53894,53.4611815
53895,30.69672751
53896,2.413991573
53897,2.661074678
53898,4.198403259
53899,17.06269157
53900,3.06325151
53901,17.4421281
53902,48.79710853
53903,54.32757347
53904,32.71701588
53905,2.94715973
53906,37.50547951
53907,3.537336666
53908,49.66881688
53909,7.194531444
53910,3.843101922
53911,2.704555224
53912,3.281313955
53913,12.55875089
53914,37.19744476
53915,4.194884624
53916,42.03069711
53917,4.308472063
53918,3.660221415
53919,2.746161395
53920,3.503460679
53921,4.734119616
53922,3.630885407
53923,41.43932287
53924,3.696620849
53925,5.935539834
53926,4.901497734
53927,5.93335215
53928,60.19493994
53929,8.295317622
53930,3.826907716
53931,6.729949203
53932,32.39098421
53933,90.12801704
53934,7.627931219
53935,6.948812528
53936,8.022230285
53937,1.546730282
53938,98.72898909
53939,3.085228727
53940,38.11255361
53941,115.5247644
53942,7.860631237
53943,1.214064866
53944,0.07403907
53945,5.57686428
53946,-2.096083775
53947,0.179067907
53948,4.057686864
53949,9.780386843
53950,3.227618932
53951,9.733902305
53952,13.05264961
53953,-1.067318115
53954,0.279498987
53955,-0.005594717
53956,2.085320096
53957,15.59973512
53958,-3.416423611
53959,0.808369208
53960,12.21920532
53961,13.5973051
53962,2.826190587
53963,11.32459488
53964,-2.853353872
53965,-1.302998898
53966,4.827003469
53967,16.45454036
53968,10.31787356
53969,13.28863715
53970,2.739145765
53971,1.821133214
53972,3.633155461
53973,12.57780631
53974,17.62035278
53975,2.389550322
53976,8.394661521
53977,2.478622081
53978,8.17306284
53979,13.33158928
53980,4.725120617
53981,6.158270493
53982,9.194887644
53983,18.05512218
53984,5.535213601
53985,7.077528787
53986,6.351787958
53987,8.221599074
53988,11.69487746
53989,19.10509561
53990,4.01239033
53991,3.839172435
53992,14.24303996
53993,18.68290515
53994,24.91600327
53995,9.909114105
53996,3.2499275
53997,6.751523521
53998,6.396785411
53999,15.21915521
54000,1.879095853
54001,15.33523771
54002,4.057686864
54003,0.432471804
54004,8.865153737
54005,9.733902305
54006,-1.067318115
54007,0.279498987
54008,15.47950196
54009,-1.386542828
54010,2.085320096
54011,5.779702183
54012,15.59973512
54013,4.281153579
54014,15.75396001
54015,1.907509102
54016,10.23831136
54017,13.5973051
54018,0.780162008
54019,6.475686441
54020,11.32459488
54021,0.505484127
54022,6.273785434
54023,11.29587595
54024,-1.302998898
54025,4.827003469
54026,10.70980894
54027,16.45454036
54028,10.31787356
54029,13.28863715
54030,1.700232789
54031,3.848185511
54032,12.57780631
54033,-1.673023304
54034,2.121122152
54035,5.968880691
54036,12.10733848
54037,7.878414466
54038,2.389550322
54039,3.427989494
54040,4.717132511
54041,8.329698091
54042,13.67613865
54043,1.098872811
54044,-0.654270526
54045,6.951251683
54046,19.25122621
54047,4.5004502
54048,10.22331125
54049,20.08119578
54050,6.351787958
54051,4.01239033
54052,7.645145031
54053,11.33566239
54054,2.450027399
54055,5.358858137
54056,16.5458665
54057,1.393252528
54058,3.839172435
54059,14.24303996
54060,19.04182684
54061,3.312308022
54062,4.650878244
54063,6.392902948
54064,27.4771863
54065,0.276730517
54066,1.332484565
54067,9.526949606
54068,12.82965887
54069,0.07403907
54070,-1.596242776
54071,5.57686428
54072,4.057686864
54073,9.780386843
54074,0.432471804
54075,1.369716788
54076,8.865153737
54077,13.05264961
54078,-0.005594717
54079,10.68730867
54080,0.405920961
54081,10.04947502
54082,0.808369208
54083,3.354757275
54084,6.567591889
54085,0.868095345
54086,3.626041752
54087,-0.566430838
54088,2.826190587
54089,0.505484127
54090,6.273785434
54091,0.960268648
54092,4.827003469
54093,10.70980894
54094,2.507248417
54095,4.097639474
54096,7.291497805
54097,10.31787356
54098,1.700232789
54099,4.438702132
54100,1.569714727
54101,7.300063469
54102,12.57780631
54103,17.62035278
54104,2.389550322
54105,5.10959187
54106,15.71636258
54107,1.362415945
54108,8.329698091
54109,13.67613865
54110,18.82026388
54111,0.895109863
54112,19.25122621
54113,3.792750246
54114,9.194887644
54115,14.33964844
54116,18.05512218
54117,20.08119578
54118,4.917027851
54119,8.199300902
54120,5.558094948
54121,1.393252528
54122,2.424643662
54123,3.839172435
54124,14.24303996
54125,24.91600327
54126,3.376119319
54127,10.31425447
54128,20.29266173
54129,0.276730517
54130,6.060035092
54131,0.292757187
54132,3.062901351
54133,6.396785411
54134,12.23067796
54135,5.793331776
54136,15.07792061
54137,41.69331101
54138,-1.596242776
54139,-0.2152053
54140,-3.64675237
54141,2.987581924
54142,6.208914334
54143,6.558116652
54144,-1.067318115
54145,5.992019013
54146,-0.005594717
54147,2.085320096
54148,16.02574597
54149,47.72097535
54150,1.745389935
54151,3.354757275
54152,30.77905778
54153,13.51803855
54154,6.475686441
54155,44.77022888
54156,0.505484127
54157,-2.853353872
54158,17.08589184
54159,2.507248417
54160,2.739145765
54161,7.741725773
54162,15.50619206
54163,0.47504115
54164,1.569714727
54165,3.633155461
54166,7.300063469
54167,-1.673023304
54168,-0.123169112
54169,15.53721483
54170,5.10959187
54171,43.91736961
54172,4.524108823
54173,20.93733585
54174,55.51046235
54175,3.121447136
54176,21.46039875
